timestamp,git_sha,case,lang,median_s,rss_bytes,bin_bytes,alloc_count,cycles,instructions
2026-08-16T01:23:59Z,c1904753,fib,c,0.14,1474560,33448
2026-08-16T01:23:59Z,c1904753,fib,go,0.22,4227072,2509170
2026-08-16T01:23:59Z,c1904753,mandelbrot,bit,0.83,1916928,134135
2026-08-16T01:23:59Z,c1904753,mandelbrot,c,0.37,1458176,33440
2026-08-16T01:23:59Z,c1904753,mandelbrot,go,0.37,4276224,2509186
2026-08-16T01:23:59Z,c1904753,collatz,bit,0.29,1916928,134132
2026-08-16T01:23:59Z,c1904753,collatz,c,0.09,1458176,33432
2026-08-16T01:23:59Z,c1904753,collatz,go,0.14,4259840,2509138
2026-08-16T01:23:59Z,c1904753,alloc,bit,1.35,10633216,150674
2026-08-16T01:23:59Z,c1904753,alloc,c,0.13,1622016,33512
2026-08-16T01:23:59Z,c1904753,alloc,go,0.07,10862592,2509202
2026-08-16T01:23:59Z,c1904753,strings,bit,2.39,999178240,150724
2026-08-16T01:23:59Z,c1904753,strings,c,0.02,32161792,33640
2026-08-16T01:23:59Z,c1904753,strings,go,0.05,72007680,2509154
2026-08-16T01:23:59Z,c1904753,map,bit,0.45,56541184,167280
2026-08-16T01:23:59Z,c1904753,map,c,0.04,202833920,33544
2026-08-16T01:23:59Z,c1904753,map,go,0.08,43483136,2509522
2026-08-16T01:23:59Z,c1904753,sort,bit,0.57,48381952,167345
2026-08-16T01:23:59Z,c1904753,sort,c,0.06,11567104,33656
2026-08-16T01:23:59Z,c1904753,sort,go,0.08,15351808,2527618
2026-08-16T01:23:59Z,c1904753,matrix,bit,2.17,33472512,150659
2026-08-16T01:23:59Z,c1904753,matrix,c,0.09,7815168,33560
2026-08-16T01:23:59Z,c1904753,matrix,go,0.22,11370496,2509138
2026-08-16T01:23:59Z,c1904753,json,bit,3.24,923516928,250577
2026-08-16T01:23:59Z,c1904753,json,c,0.05,131252224,34056
2026-08-16T01:23:59Z,c1904753,json,go,0.10,57901056,3074482
2026-08-16T01:26:59Z,c1904753,fib,bit,0.30,1916928,134128
2026-08-16T01:26:59Z,c1904753,fib,c,0.14,1474560,33448
2026-08-16T01:26:59Z,c1904753,fib,go,0.22,4227072,2509170
2026-08-16T01:26:59Z,c1904753,mandelbrot,bit,0.85,1916928,134135
2026-08-16T01:26:59Z,c1904753,mandelbrot,c,0.37,1458176,33440
2026-08-16T01:26:59Z,c1904753,mandelbrot,go,0.38,4243456,2509186
2026-08-16T01:26:59Z,c1904753,collatz,bit,0.30,1916928,134132
2026-08-16T01:26:59Z,c1904753,collatz,c,0.09,1458176,33432
2026-08-16T01:26:59Z,c1904753,collatz,go,0.14,4292608,2509138
2026-08-16T01:26:59Z,c1904753,alloc,bit,1.35,10633216,150674
2026-08-16T01:26:59Z,c1904753,alloc,c,0.13,1622016,33512
2026-08-16T01:26:59Z,c1904753,alloc,go,0.07,11108352,2509202
2026-08-16T01:26:59Z,c1904753,strings,bit,2.39,999178240,150724
2026-08-16T01:26:59Z,c1904753,strings,c,0.02,32161792,33640
2026-08-16T01:26:59Z,c1904753,strings,go,0.05,72073216,2509154
2026-08-16T01:26:59Z,c1904753,map,bit,0.43,56541184,167280
2026-08-16T01:26:59Z,c1904753,map,c,0.04,202833920,33544
2026-08-16T01:26:59Z,c1904753,map,go,0.08,43450368,2509522
2026-08-16T01:26:59Z,c1904753,sort,bit,0.58,48365568,167345
2026-08-16T01:26:59Z,c1904753,sort,c,0.06,11567104,33656
2026-08-16T01:26:59Z,c1904753,sort,go,0.08,15319040,2527618
2026-08-16T01:26:59Z,c1904753,matrix,bit,2.17,33472512,150659
2026-08-16T01:26:59Z,c1904753,matrix,c,0.09,7815168,33560
2026-08-16T01:26:59Z,c1904753,matrix,go,0.22,11386880,2509138
2026-08-16T01:26:59Z,c1904753,json,bit,3.24,923516928,250577
2026-08-16T01:26:59Z,c1904753,json,c,0.05,131252224,34056
2026-08-16T01:26:59Z,c1904753,json,go,0.10,60981248,3074482
2026-08-19T15:37:25Z,fd04821e,fib,bit,0.29,1900544,150640
2026-08-19T15:37:25Z,fd04821e,fib,c,0.14,1474560,33448
2026-08-19T15:37:25Z,fd04821e,fib,go,0.21,4227072,2509170
2026-08-19T15:37:25Z,fd04821e,mandelbrot,bit,0.69,1900544,150647
2026-08-19T15:37:25Z,fd04821e,mandelbrot,c,0.35,1458176,33440
2026-08-19T15:37:25Z,fd04821e,mandelbrot,go,0.36,4276224,2509186
2026-08-19T15:37:25Z,fd04821e,collatz,bit,0.27,1900544,150644
2026-08-19T15:37:25Z,fd04821e,collatz,c,0.09,1458176,33432
2026-08-19T15:37:25Z,fd04821e,collatz,go,0.14,4276224,2509138
2026-08-19T15:37:25Z,fd04821e,alloc,bit,1.18,10616832,150674
2026-08-19T15:37:25Z,fd04821e,alloc,c,0.13,1622016,33512
2026-08-19T15:37:25Z,fd04821e,alloc,go,0.07,11304960,2509202
2026-08-19T15:37:25Z,fd04821e,strings,bit,1.60,189153280,150740
2026-08-19T15:37:25Z,fd04821e,strings,c,0.02,32161792,33640
2026-08-19T15:37:25Z,fd04821e,strings,go,0.06,85016576,2509154
2026-08-19T15:37:25Z,fd04821e,map,bit,0.41,56524800,167280
2026-08-19T15:37:25Z,fd04821e,map,c,0.04,202833920,33544
2026-08-19T15:37:25Z,fd04821e,map,go,0.08,43384832,2509522
2026-08-19T15:37:25Z,fd04821e,sort,bit,0.52,50380800,167345
2026-08-19T15:37:25Z,fd04821e,sort,c,0.06,11567104,33656
2026-08-19T15:37:25Z,fd04821e,sort,go,0.08,15351808,2527618
2026-08-19T15:37:25Z,fd04821e,matrix,bit,2.19,33456128,150659
2026-08-19T15:37:25Z,fd04821e,matrix,c,0.09,7815168,33560
2026-08-19T15:37:25Z,fd04821e,matrix,go,0.22,11354112,2509138
2026-08-19T15:37:25Z,fd04821e,json,bit,3.64,815267840,250561
2026-08-19T15:37:25Z,fd04821e,json,c,0.05,131252224,34056
2026-08-19T15:37:25Z,fd04821e,json,go,0.10,58015744,3074482
2026-08-30T10:25:46Z,a6e0546f,fib,bit,0.24,1949696,252640
2026-08-30T10:25:46Z,a6e0546f,fib,c,0.14,1458176,33448
2026-08-30T10:25:46Z,a6e0546f,fib,go,0.22,4292608,2429906
2026-08-30T10:25:46Z,a6e0546f,mandelbrot,bit,0.50,1933312,252727
2026-08-30T10:25:46Z,a6e0546f,mandelbrot,c,0.37,1458176,33440
2026-08-30T10:25:46Z,a6e0546f,mandelbrot,go,0.37,4358144,2429922
2026-08-30T10:25:46Z,a6e0546f,collatz,bit,0.29,2064384,252724
